neighborhood,area,rooms,age,parking,price
صادقیه,280,5,15,1,22352692019
صادقیه,280,5,20,0,20881299339
صادقیه,280,5,20,1,22004746746
صادقیه,280,5,25,0,20245574022
صادقیه,280,5,25,1,21324904686
صادقیه,290,1,0,0,22548135207
صادقیه,290,1,0,1,23050582054
صادقیه,290,1,5,0,21591250883
صادقیه,290,1,5,1,22218473514
صادقیه,290,1,10,0,20776834734
صادقیه,290,1,10,1,21542174242
صادقیه,290,1,15,0,20177081983
صادقیه,290,1,15,1,20876398387
صادقیه,290,1,20,0,19559075017
صادقیه,290,1,20,1,20832083629
صادقیه,290,1,25,0,19382526597
صادقیه,290,1,25,1,20147032404
صادقیه,290,2,0,0,22982233861
صادقیه,290,2,0,1,23429262569
صادقیه,290,2,5,0,22206980087
صادقیه,290,2,5,1,23133664018
صادقیه,290,2,10,0,21812733320
صادقیه,290,2,10,1,22185471307
صادقیه,290,2,15,0,21129714098
صادقیه,290,2,15,1,21354223715
صادقیه,290,2,20,0,20085813607
صادقیه,290,2,20,1,21036448747
صادقیه,290,2,25,0,19862277685
صادقیه,290,2,25,1,20441878228
صادقیه,290,3,0,0,23371509372
صادقیه,290,3,0,1,24230459207
صادقیه,290,3,5,0,22377240805
صادقیه,290,3,5,1,23225343980
صادقیه,290,3,10,0,21772487128
صادقیه,290,3,10,1,23014544243
صادقیه,290,3,15,0,21389589458
صادقیه,290,3,15,1,22376923304
صادقیه,290,3,20,0,21102611808
صادقیه,290,3,20,1,21326434705
صادقیه,290,3,25,0,20482951477
صادقیه,290,3,25,1,21117376911
صادقیه,290,4,0,0,23851251591
صادقیه,290,4,0,1,24528747093
صادقیه,290,4,5,0,23095741092
صادقیه,290,4,5,1,23813928799
صادقیه,290,4,10,0,22364865344
صادقیه,290,4,10,1,22998396515
صادقیه,290,4,15,0,22095740992
صادقیه,290,4,15,1,22559925429
صادقیه,290,4,20,0,21491606961
صادقیه,290,4,20,1,22118462520
صادقیه,290,4,25,0,20940479532
صادقیه,290,4,25,1,21257749546
صادقیه,290,5,0,0,24339639416
صادقیه,290,5,0,1,24939500585
صادقیه,290,5,5,0,23455120958
صادقیه,290,5,5,1,24342655376
صادقیه,290,5,10,0,22860408640
صادقیه,290,5,10,1,23904750399
صادقیه,290,5,15,0,22267432561
صادقیه,290,5,15,1,22946871237
صادقیه,290,5,20,0,22010520198
صادقیه,290,5,20,1,22546386357
صادقیه,290,5,25,0,21199632111
صادقیه,290,5,25,1,21803269644
صادقیه,300,1,0,0,23023221108
صادقیه,300,1,0,1,23432914323
صادقیه,300,1,5,0,22330212350
صادقیه,300,1,5,1,23264657996
صادقیه,300,1,10,0,21539920574
صادقیه,300,1,10,1,22357345487
صادقیه,300,1,15,0,21111195501
صادقیه,300,1,15,1,21676517487
صادقیه,300,1,20,0,20650370682
صادقیه,300,1,20,1,21567553552
صادقیه,300,1,25,0,19845063479
صادقیه,300,1,25,1,20948290853
صادقیه,300,2,0,0,23773975029
صادقیه,300,2,0,1,24133833093
صادقیه,300,2,5,0,22718381365
صادقیه,300,2,5,1,23853892217
صادقیه,300,2,10,0,22358746332
صادقیه,300,2,10,1,22817620667
صادقیه,300,2,15,0,21454048576
صادقیه,300,2,15,1,22393070452
صادقیه,300,2,20,0,21329562552
صادقیه,300,2,20,1,21727585267
صادقیه,300,2,25,0,20696873320
صادقیه,300,2,25,1,21498668567
صادقیه,300,3,0,0,23912873717
صادقیه,300,3,0,1,24593949948
صادقیه,300,3,5,0,23506434128
صادقیه,300,3,5,1,24121399463
صادقیه,300,3,10,0,22704484202
صادقیه,300,3,10,1,23480776896
صادقیه,300,3,15,0,22056341248
صادقیه,300,3,15,1,22938599259
صادقیه,300,3,20,0,21842327672
صادقیه,300,3,20,1,22349688326
صادقیه,300,3,25,0,21000804635
صادقیه,300,3,25,1,21828170921
صادقیه,300,4,0,0,24217610379
صادقیه,300,4,0,1,25287009746
صادقیه,300,4,5,0,24046246082
صادقیه,300,4,5,1,24727295640
صادقیه,300,4,10,0,23044048409
صادقیه,300,4,10,1,23768182647
صادقیه,300,4,15,0,22637232607
صادقیه,300,4,15,1,23647000142
صادقیه,300,4,20,0,22336763444
صادقیه,300,4,20,1,22878892192
صادقیه,300,4,25,0,21671582485
صادقیه,300,4,25,1,21910766710
صادقیه,300,5,0,0,25125992520
صادقیه,300,5,0,1,25567099053
صادقیه,300,5,5,0,24302607651
صادقیه,300,5,5,1,25232035406
صادقیه,300,5,10,0,23878389392
صادقیه,300,5,10,1,24640215199
صادقیه,300,5,15,0,23488692756
صادقیه,300,5,15,1,23767520389
صادقیه,300,5,20,0,22437281214
صادقیه,300,5,20,1,23537928061
صادقیه,300,5,25,0,21775847301
صادقیه,300,5,25,1,22791643126
ستارخان,40,1,0,0,3937464360
ستارخان,40,1,0,1,4659094923
ستارخان,40,1,5,0,3516491938
ستارخان,40,1,5,1,4116675042
ستارخان,40,1,10,0,2662673628
ستارخان,40,1,10,1,3354971935
ستارخان,40,1,15,0,2028665972
ستارخان,40,1,15,1,2942281097
ستارخان,40,1,20,0,1651962662
ستارخان,40,1,20,1,2521036399
ستارخان,40,1,25,0,1338800107
ستارخان,40,1,25,1,1964729320
ستارخان,40,2,0,0,4571740153
ستارخان,40,2,0,1,5220925682
ستارخان,40,2,5,0,3758672535
ستارخان,40,2,5,1,4439394642
ستارخان,40,2,10,0,3499588521
ستارخان,40,2,10,1,4363982379
ستارخان,40,2,15,0,2547379314
ستارخان,40,2,15,1,3204872202
ستارخان,40,2,20,0,1929124235
ستارخان,40,2,20,1,2722954205
ستارخان,40,2,25,0,1485605204
ستارخان,40,2,25,1,2005982285
ستارخان,40,3,0,0,5080565683
ستارخان,40,3,0,1,5623968165
ستارخان,40,3,5,0,4645085567
ستارخان,40,3,5,1,5357184951
ستارخان,40,3,10,0,3836483693
ستارخان,40,3,10,1,4867284956
ستارخان,40,3,15,0,3151127218
ستارخان,40,3,15,1,4261303304
ستارخان,40,3,20,0,2985760003
ستارخان,40,3,20,1,3569142275
ستارخان,40,3,25,0,1926096053
ستارخان,40,3,25,1,2720336175
ستارخان,40,4,0,0,5375366593
ستارخان,40,4,0,1,6183759973
ستارخان,40,4,5,0,4956533094
ستارخان,40,4,5,1,5653310158
ستارخان,40,4,10,0,4236789637
ستارخان,40,4,10,1,5357770053
ستارخان,40,4,15,0,4001158822
ستارخان,40,4,15,1,4424993889
ستارخان,40,4,20,0,2915495299
ستارخان,40,4,20,1,3717155136
ستارخان,40,4,25,0,2648370029
ستارخان,40,4,25,1,3047134028
ستارخان,40,5,0,0,5898494794
ستارخان,40,5,0,1,6841241778
ستارخان,40,5,5,0,5547608741
ستارخان,40,5,5,1,6068279837
ستارخان,40,5,10,0,4859043697
ستارخان,40,5,10,1,5543886730
ستارخان,40,5,15,0,4423706938
ستارخان,40,5,15,1,5056784288
ستارخان,40,5,20,0,3529695816
ستارخان,40,5,20,1,4107542835
ستارخان,40,5,25,0,3083175803
ستارخان,40,5,25,1,3818585919
ستارخان,50,1,0,0,5255652243
ستارخان,50,1,0,1,5756294208
ستارخان,50,1,5,0,4216851483
ستارخان,50,1,5,1,5012457855
ستارخان,50,1,10,0,3689912150
ستارخان,50,1,10,1,4542636987
ستارخان,50,1,15,0,3070971643
ستارخان,50,1,15,1,3703812700
ستارخان,50,1,20,0,2794125830
ستارخان,50,1,20,1,3339622672
ستارخان,50,1,25,0,2214247558
ستارخان,50,1,25,1,2740775531
ستارخان,50,2,0,0,5322719722
ستارخان,50,2,0,1,6476435552
ستارخان,50,2,5,0,5124117820
ستارخان,50,2,5,1,5504687866
ستارخان,50,2,10,0,4377656954
ستارخان,50,2,10,1,4976942351
ستارخان,50,2,15,0,3424052665
ستارخان,50,2,15,1,4454200555
ستارخان,50,2,20,0,3206238642
ستارخان,50,2,20,1,3851535896
ستارخان,50,2,25,0,2594976874
ستارخان,50,2,25,1,3376000206
ستارخان,50,3,0,0,5912459887
ستارخان,50,3,0,1,6717041890
ستارخان,50,3,5,0,5254484207
ستارخان,50,3,5,1,6177851536
ستارخان,50,3,10,0,4793441720
ستارخان,50,3,10,1,5719264195
ستارخان,50,3,15,0,4306974744
ستارخان,50,3,15,1,4821266659
ستارخان,50,3,20,0,3847221527
ستارخان,50,3,20,1,4565842499
ستارخان,50,3,25,0,2804176433
ستارخان,50,3,25,1,3740449952
ستارخان,50,4,0,0,6748192199
ستارخان,50,4,0,1,7259871657
ستارخان,50,4,5,0,5930275532
ستارخان,50,4,5,1,6397868569
ستارخان,50,4,10,0,5379801666
ستارخان,50,4,10,1,6095350645
ستارخان,50,4,15,0,4991530856
ستارخان,50,4,15,1,5425861382
ستارخان,50,4,20,0,3891870851
ستارخان,50,4,20,1,4517005882
ستارخان,50,4,25,0,3343567212
ستارخان,50,4,25,1,4189671009
ستارخان,50,5,0,0,7188246762
ستارخان,50,5,0,1,7997740739
ستارخان,50,5,5,0,6237943322
ستارخان,50,5,5,1,7288781607
ستارخان,50,5,10,0,5912421876
ستارخان,50,5,10,1,6314742630
ستارخان,50,5,15,0,5467521770
ستارخان,50,5,15,1,5870421728
ستارخان,50,5,20,0,4528933859
ستارخان,50,5,20,1,5014025871
ستارخان,50,5,25,0,4008585914
ستارخان,50,5,25,1,4713836999
ستارخان,60,1,0,0,5952799804
ستارخان,60,1,0,1,6840371879
ستارخان,60,1,5,0,5528467984
ستارخان,60,1,5,1,6141588637
ستارخان,60,1,10,0,4412871187
ستارخان,60,1,10,1,5171630035
ستارخان,60,1,15,0,3884022757
ستارخان,60,1,15,1,4633876876
ستارخان,60,1,20,0,3788152908
ستارخان,60,1,20,1,3992889442
ستارخان,60,1,25,0,3099432143
ستارخان,60,1,25,1,3581343434
ستارخان,60,2,0,0,6591462849
ستارخان,60,2,0,1,7085480605
ستارخان,60,2,5,0,6087896399
ستارخان,60,2,5,1,6507145082
ستارخان,60,2,10,0,5487200043
ستارخان,60,2,10,1,5613263903
ستارخان,60,2,15,0,4705135367
ستارخان,60,2,15,1,5399073998
ستارخان,60,2,20,0,3716705592
ستارخان,60,2,20,1,4543476401
ستارخان,60,2,25,0,3565557781
ستارخان,60,2,25,1,3833604997
ستارخان,60,3,0,0,6815022211
ستارخان,60,3,0,1,7412865070
ستارخان,60,3,5,0,6006410311
ستارخان,60,3,5,1,6779500642
ستارخان,60,3,10,0,5976419183
ستارخان,60,3,10,1,6648528613
ستارخان,60,3,15,0,5058224347
ستارخان,60,3,15,1,5507196428
ستارخان,60,3,20,0,4679209791
ستارخان,60,3,20,1,5374203382
ستارخان,60,3,25,0,3855090334
ستارخان,60,3,25,1,4360604985
ستارخان,60,4,0,0,7153152828
ستارخان,60,4,0,1,8345184774
ستارخان,60,4,5,0,6679561617
ستارخان,60,4,5,1,7382573678
ستارخان,60,4,10,0,6030628654
ستارخان,60,4,10,1,7185147309
ستارخان,60,4,15,0,5752489745
ستارخان,60,4,15,1,6198542466
ستارخان,60,4,20,0,5070584904
ستارخان,60,4,20,1,5919817015
ستارخان,60,4,25,0,4547420740
ستارخان,60,4,25,1,5139394861
ستارخان,60,5,0,0,7832178775
ستارخان,60,5,0,1,8630424066
ستارخان,60,5,5,0,7470649504
ستارخان,60,5,5,1,8160940255
ستارخان,60,5,10,0,6799102164
ستارخان,60,5,10,1,7269017942
ستارخان,60,5,15,0,5903198585
ستارخان,60,5,15,1,6992499351
ستارخان,60,5,20,0,5741258796
ستارخان,60,5,20,1,6285975434
ستارخان,60,5,25,0,4841596429
ستارخان,60,5,25,1,5708281596
ستارخان,70,1,0,0,6965975581
ستارخان,70,1,0,1,7316169324
ستارخان,70,1,5,0,6057384618
ستارخان,70,1,5,1,6889099202
ستارخان,70,1,10,0,5829146877
ستارخان,70,1,10,1,6311445893
ستارخان,70,1,15,0,4731915054
ستارخان,70,1,15,1,5577488330
ستارخان,70,1,20,0,4636048850
ستارخان,70,1,20,1,4889438438
ستارخان,70,1,25,0,3729239996
ستارخان,70,1,25,1,4771950830
ستارخان,70,2,0,0,7067791165
ستارخان,70,2,0,1,7729769016
ستارخان,70,2,5,0,6527274860
ستارخان,70,2,5,1,7159930497
ستارخان,70,2,10,0,6399432864
ستارخان,70,2,10,1,6535095797
ستارخان,70,2,15,0,5785983940
ستارخان,70,2,15,1,6196681187
ستارخان,70,2,20,0,4858604323
ستارخان,70,2,20,1,5314922086
ستارخان,70,2,25,0,4462079753
ستارخان,70,2,25,1,5062603629
ستارخان,70,3,0,0,7778543635
ستارخان,70,3,0,1,8360528672
ستارخان,70,3,5,0,7314235467
ستارخان,70,3,5,1,8126828635
ستارخان,70,3,10,0,6745309753
ستارخان,70,3,10,1,7133045400
ستارخان,70,3,15,0,6136920518
ستارخان,70,3,15,1,6915234375
ستارخان,70,3,20,0,5189637205
ستارخان,70,3,20,1,6033130306
ستارخان,70,3,25,0,4620323512
ستارخان,70,3,25,1,5670037403
ستارخان,70,4,0,0,8293777561
ستارخان,70,4,0,1,9131889965
ستارخان,70,4,5,0,7413257873
ستارخان,70,4,5,1,8134160141
ستارخان,70,4,10,0,7110944213
ستارخان,70,4,10,1,7660325213
ستارخان,70,4,15,0,6719662707
ستارخان,70,4,15,1,7454504003
ستارخان,70,4,20,0,5649725603
ستارخان,70,4,20,1,6725427588
ستارخان,70,4,25,0,5322062717
ستارخان,70,4,25,1,5866769338
ستارخان,70,5,0,0,8611377097
ستارخان,70,5,0,1,9494311936
ستارخان,70,5,5,0,8069472274
ستارخان,70,5,5,1,8636296458
ستارخان,70,5,10,0,7654287584
ستارخان,70,5,10,1,8445719456
ستارخان,70,5,15,0,6986836718
ستارخان,70,5,15,1,7758544591
ستارخان,70,5,20,0,6145022170
ستارخان,70,5,20,1,7345889509
ستارخان,70,5,25,0,5519811384
ستارخان,70,5,25,1,6460681722
ستارخان,80,1,0,0,7672989835
ستارخان,80,1,0,1,8420921432
ستارخان,80,1,5,0,7089968973
ستارخان,80,1,5,1,7794261719
ستارخان,80,1,10,0,6533165196
ستارخان,80,1,10,1,7035805618
ستارخان,80,1,15,0,6178289735
ستارخان,80,1,15,1,6687883511
ستارخان,80,1,20,0,5021533577
ستارخان,80,1,20,1,5815335516
ستارخان,80,1,25,0,4530804006
ستارخان,80,1,25,1,5215280389
ستارخان,80,2,0,0,8167602980
ستارخان,80,2,0,1,9037300629
ستارخان,80,2,5,0,7656440444
ستارخان,80,2,5,1,8505116223
ستارخان,80,2,10,0,6826116513
ستارخان,80,2,10,1,7974634547
ستارخان,80,2,15,0,6126457599
ستارخان,80,2,15,1,6938121472
ستارخان,80,2,20,0,5577777784
ستارخان,80,2,20,1,6503207807
ستارخان,80,2,25,0,4920916176
ستارخان,80,2,25,1,5910911336
ستارخان,80,3,0,0,8690505779
ستارخان,80,3,0,1,9271151794
ستارخان,80,3,5,0,8373466558
ستارخان,80,3,5,1,8740368577
ستارخان,80,3,10,0,7447656386
ستارخان,80,3,10,1,8098285438
ستارخان,80,3,15,0,6832560206
ستارخان,80,3,15,1,7381108406
ستارخان,80,3,20,0,6313934126
ستارخان,80,3,20,1,7269567984
ستارخان,80,3,25,0,5632292507
ستارخان,80,3,25,1,6235763997
ستارخان,80,4,0,0,9163595365
ستارخان,80,4,0,1,10107905305
ستارخان,80,4,5,0,8457511477
ستارخان,80,4,5,1,9572505512
ستارخان,80,4,10,0,7905673582
ستارخان,80,4,10,1,8909649758
ستارخان,80,4,15,0,7141406143
ستارخان,80,4,15,1,7838827322
ستارخان,80,4,20,0,6643472402
ستارخان,80,4,20,1,7399355230
ستارخان,80,4,25,0,6406569972
ستارخان,80,4,25,1,7161769842
ستارخان,80,5,0,0,9798189754
ستارخان,80,5,0,1,10471980612
ستارخان,80,5,5,0,9003851768
ستارخان,80,5,5,1,9509096392
ستارخان,80,5,10,0,8580480024
ستارخان,80,5,10,1,9072164386
ستارخان,80,5,15,0,8031256769
ستارخان,80,5,15,1,8778187519
ستارخان,80,5,20,0,7221967043
ستارخان,80,5,20,1,7898011874
ستارخان,80,5,25,0,6416420743
ستارخان,80,5,25,1,7417098262
ستارخان,90,1,0,0,8328879979
ستارخان,90,1,0,1,9152292007
ستارخان,90,1,5,0,8119788036
ستارخان,90,1,5,1,8578012733
ستارخان,90,1,10,0,7147248392
ستارخان,90,1,10,1,7930955463
ستارخان,90,1,15,0,6882038273
ستارخان,90,1,15,1,7400914624
ستارخان,90,1,20,0,6458342099
ستارخان,90,1,20,1,7140523704
ستارخان,90,1,25,0,5545169326
ستارخان,90,1,25,1,6003209602
ستارخان,90,2,0,0,9031021400
ستارخان,90,2,0,1,9643263509
ستارخان,90,2,5,0,8564574103
ستارخان,90,2,5,1,9032880157
ستارخان,90,2,10,0,7974873328
ستارخان,90,2,10,1,8599354072
ستارخان,90,2,15,0,7209006389
ستارخان,90,2,15,1,8190787031
ستارخان,90,2,20,0,6466099939
ستارخان,90,2,20,1,7355918295
ستارخان,90,2,25,0,6098443169
ستارخان,90,2,25,1,6672267994
ستارخان,90,3,0,0,9559338057
ستارخان,90,3,0,1,10098267919
ستارخان,90,3,5,0,9090972261
ستارخان,90,3,5,1,9905581318
ستارخان,90,3,10,0,8222789585
ستارخان,90,3,10,1,9398012318
ستارخان,90,3,15,0,7762484722
ستارخان,90,3,15,1,8411805458
ستارخان,90,3,20,0,7084261899
ستارخان,90,3,20,1,8182297889
ستارخان,90,3,25,0,6660370601
ستارخان,90,3,25,1,7281987173
ستارخان,90,4,0,0,10144943110
ستارخان,90,4,0,1,10691319759
ستارخان,90,4,5,0,9454581214
ستارخان,90,4,5,1,9940728893
ستارخان,90,4,10,0,9069484291
ستارخان,90,4,10,1,9402745428
ستارخان,90,4,15,0,8289375919
ستارخان,90,4,15,1,8966673705
ستارخان,90,4,20,0,7967716929
ستارخان,90,4,20,1,8373001696
ستارخان,90,4,25,0,7188260734
ستارخان,90,4,25,1,8082246112
ستارخان,90,5,0,0,10818248554
ستارخان,90,5,0,1,11033101376
ستارخان,90,5,5,0,10076967034
ستارخان,90,5,5,1,10457056070
ستارخان,90,5,10,0,9169986446
ستارخان,90,5,10,1,9818269179
ستارخان,90,5,15,0,8725888400
ستارخان,90,5,15,1,9448040408
ستارخان,90,5,20,0,8361308264
ستارخان,90,5,20,1,8810393894
ستارخان,90,5,25,0,7380019118
ستارخان,90,5,25,1,8259475426
ستارخان,100,1,0,0,9526571153
ستارخان,100,1,0,1,10455486885
ستارخان,100,1,5,0,8866906014
ستارخان,100,1,5,1,9729318908
ستارخان,100,1,10,0,8219827093
ستارخان,100,1,10,1,9083469570
ستارخان,100,1,15,0,7419949392
ستارخان,100,1,15,1,8292885117
ستارخان,100,1,20,0,6862255710
ستارخان,100,1,20,1,7978774317
ستارخان,100,1,25,0,6335698493
ستارخان,100,1,25,1,6964765412
ستارخان,100,2,0,0,10246092471
ستارخان,100,2,0,1,10935924108
ستارخان,100,2,5,0,9180267028
ستارخان,100,2,5,1,9920357012
ستارخان,100,2,10,0,8678487589
ستارخان,100,2,10,1,9502282100
ستارخان,100,2,15,0,8124793109
ستارخان,100,2,15,1,8658683470
ستارخان,100,2,20,0,7468206356
ستارخان,100,2,20,1,8328626667
ستارخان,100,2,25,0,6855684373
ستارخان,100,2,25,1,7793499172
ستارخان,100,3,0,0,10335645969
ستارخان,100,3,0,1,10903066744
ستارخان,100,3,5,0,10085099922
ستارخان,100,3,5,1,10430655926
ستارخان,100,3,10,0,9406327179
ستارخان,100,3,10,1,10140894417
ستارخان,100,3,15,0,8723354541
ستارخان,100,3,15,1,9686137963
ستارخان,100,3,20,0,8288926186
ستارخان,100,3,20,1,8965887309
ستارخان,100,3,25,0,7372748674
ستارخان,100,3,25,1,8055476947
ستارخان,100,4,0,0,10863979511
ستارخان,100,4,0,1,11658650828
ستارخان,100,4,5,0,10261238162
ستارخان,100,4,5,1,10926313494
